timecode,text
00:00:17,"Como não poderia ser diferente? Hoje as escolas"
00:00:27,"recebem merenda digna. Hoje os professores recebem o salário digno. Hoje os agentes de saúde recebem um salário digno. Esse é o trabalho do nosso presidente Jair Messias Bolsonaro. aqui agora a partir desse momento o chão vai tremer"
00:00:47,"que nós vamos ouvir aquele que representa a dignidade do povo brasileiro aquele que me catou o verde e amarelo o papel tinha no Brasil agora Vamos ouvir presidente do Brasil"
00:01:07,"intervir com o povo que chegou pra resolver mais alto"
00:01:27,"Agora eu quero ver as mãozinhas aparecendo de um lado pro outro. é só votar vinte e dois"
00:01:40,"primeiro ele vai ele vai botar o povo a delírio agora com o grito que ele sempre dá!"
00:01:52,"Boa tarde linha Minas Gerais. Está passando mal na minha terra Natal!"
00:02:06,"Obrigado a Deus pela minha segunda vida e pela missão de ser um presidente dessa república. que satisfação por todo esse Brasil o povo cada vez mais"
00:02:22,"Trajando o verde amarelo da nossa bandeira. resgatamos o papelismo em nosso Brasil. temos orgulho de dizer que somos de verdade brasileiros."
00:02:39,"Brasil é uma grande nação maior ainda nos próximos anos. certeza que esse povo saberá o que foi no passado ladrão de nove dedos porque hoje"
00:02:58,"É o nosso governo. Temos um mar pela frente de oportunidade. das urnas no último dia dois no Senado bem mais pro centro direita."
00:03:15,"O caminho está pavimentados para que bons projetos e qualidade aprovado no Congresso Nacional. Vamos cada vez mais deixar para trás governo esquerda"
00:03:34,"PT que deixou um rastro no nosso Brasil. pra fazer uma pequena correção aqui. Quando falaram que o Nicolas era um jovem. o Odermo, eu e o Zema jovens certo?"
00:03:53,"Dizer a vocês enorme de ser presidente dessa república. cada vez mais."
00:04:06,"Nós temos políticos que não se escondem. e se expõe e que mostram que querem realmente servir a sua pátria. Quando a gente vai pra economia Passamos por problemas. Pandemia"
00:04:25,"Seca e guerra mas o Brasil perante o mundo é o que melhor está se saindo questão da economia. referência para o mundo. a pouco foi anunciado que no mês passado no Brasil."
00:04:43,"Mais duzentos e cinquenta mil empregos Brasil inventa e poupa. informalidade já voltou aos aos níveis de pré-pandemia."
00:04:57,"Nunca tivemos tantas pessoas empregadas no Brasil. e cento e quatro milhões de pessoas. O Brasil é isso que está aí. Uma referência e orgulho no agronegócio. Também um país industrial que cada vez mais"
00:05:17,"Gerando riqueza, traz bem-estar para a nossa população. Alguns falam o que eu falo para o Avon. Falo para Avon sim. Mas não sou um ladrão."
00:05:36,"e ninguém está procurando aqui pra se casar. o que o Brasil precisa é gente séria, honesta,"
00:05:55,"Que orgulho dizer anos e dez meses de presidência da república sem corrupção. Há poucos anos semana tínhamos esse caso de corrupção pelo Brasil."
00:06:13,"no nosso governo isso acabou. ministros técnicos, ministros capacitados, honrados e honestos. De Minas Gerais temos o o ministro Paulo Guedes e o vice-presidente da república"
00:06:32,"O prezado Braga Neto, cadê o cabra aí? por dois. Também Tereza Cristina, o Marcos da agricultura. é um país que está condenado a dar certo."
00:06:49,"Uhu! Voltamos a infração lá pra baixo. O terceiro mês de deflação. quarenta dias os produtos da cesta básica baixaram quase vinte por cento. Temos hoje uma das gasolina mais baratas do mundo."
00:07:08,"Dizer quando nós votamos a diminuição de impostos dos combustíveis no senado do PT votou contra temos o maior projeto social história do Brasil."
00:07:26,"lá atrás o PT pagava em média noventa reais para os mais pobres. Nós pagamos no mínimo reais para os mais pobres. dinheiro porque não roubamos, fazemos a coisa certa e impostos que arrecadamos"
00:07:46,"são revertidos para a própria população. último assunto certeza importante está tudo aquilo que eu falei até o momento. o nosso futuro, o nosso ponto final lá na frente. que devemos ter aqui"
00:08:05,"Para atingirmos a vida eterna. Nós defendemos a família brasileira. Diferentemente do PT nós não queremos a legalização das drogas."
00:08:24,"Diferentemente do PT nós respeitamos a vida sua concepção. e nós queremos acima de tudo cada vez mais livre no Brasil."
00:08:43,"Sem liberdade se vive imaginem como pra mim seria muito mais fácil estar do outro lado da esplanada dos ministérios. posso fazer muita coisa errada."
00:09:00,"Trairia a minha consciência e a lealdade que eu tenho para com o povo brasileiro. Vocês me deram esse mandato."
00:09:12,"Eu honrarei até o último dia da minha vida. tenho a agradecer a todos vocês nesse momento se for a vontade do nosso Deus e de vocês"
00:09:25,"no próximo dia trinta ficar por mais quatro anos na presidência da república. Eu não vou dizer que Minas vai virar. Minas já virou."
00:09:44,"Minas nos dá o norte para a vitória Decide as eleições. Ninguém chega a presidência sem ser vitorioso em Minas Gerais. Aqui manjada é anos das eleições. E dizer a vocês"
00:10:04,"Que o nosso governo continuará tendo a verdade acima de tudo. lado fica inventando mentiras."
00:10:13,"Dizendo que se vai acabar com o décimo terceiro hora extra dizendo que não vai dar aumento pra aposentado. Eles vivem de mentiras. nós arrumamos as conta do Brasil."
00:10:29,"nós concederemos no ano que vem aumento acima da inflação para o salário mínimo. aposentado e para os servidores também. e não esqueçamos o senhor Jesus"
00:10:48,"é o senhor do Brasil. O nosso Brasil é do Senhor. Somos um país de noventa por cento de cristãos. Respeitamos a todas as religiões. Até quem não as tenha. Afinal de contas"
00:11:08,"somos um país livre nós queremos é paz, tranquilidade, e ouve e progresso. A todos vocês eu só tenho a agradecer mais uma vez por esse momento, por estarem aqui me ouvindo"
00:11:27,"muito obrigado Minas Gerais. Brasil acima de tudo! acima de todos. e agora eu quero ver todas as mãozinhas pra cima é o presidente do Brasil"
00:11:47,"Jair Bolsonaro!"
