timecode,text
00:00:00,"Logo mais à noite estaremos em amanhã um debate. Estamos andando o Brasil. Levando o que nós fizemos. Estamos fazendo e as propostas para o futuro."
00:00:18,"Esquecer de outras pautas que tem a ver com a família brasileira. Entendo que a gente dessa maneira nós estamos revertendo votos do primeiro turno e acredito que já tenhamos"
00:00:34,"Já o suficiente pra falarmos em vitória. Temos alguns dias pela frente aí. Desfazendo fake news mentiras. Porque infelizmente é comum pelo outro lado quando fala por exemplo que"
00:00:51,"Os combustíveis aumentarão depois da eleição. Mentira. Isso é uma lei. Né? Quando eu falo por exemplo eu auxílio o Brasil. Que está em seiscentos reais. Vai ser mantido o ano que vem. E daí falem quando nós criamos o auxílio Brasil. Pra deixarmos pra trás o Bolsa Família que pagava"
00:01:10,"Uma quantia insignificante toda a bancada do PT votou contra na câmara. Assim quando nós votamos a proposta pra pra reduzir o imposto de combustíveis toda a bancada do PT no senado votou contra né? Então ela está mostrando a verdade que tratamos com dignidade"
00:01:30,"Aos mais pobres, tá? Resolvemos a questão da inflação que estava aumentando e muito não foi a Petrobras que diminuiu o preço dos combustíveis. Não foi. O preço diminuiu caças a redução de impostos. E foi o parlamento quem votou."
00:01:49,"Também temos falado sobre o orçamento porque pega-se coisas pontuais e acusam. Ele vai diminuir recurso da farmácia popular vai não vai ter nem ovo é nome. A merenda do ano que vem. Não vai ser mais frauda geriátrica. Mentiras."
00:02:08,"O orçamento não é um decreto presidencial. É uma peça que a gente manda pro parlamento e só existe o orçamento depois dos quinhentos e noventa e quatro parlamentares discutirem, participarem, voltar pra gente."
00:02:23,"E a gente sancionar e mesmo assim se eu vetar alguma coisa a palavra final é no parlamento brasileiro. No meus três anos e meio dois anos foi um orçamento comigo. Tudo foi cumprido. Quando há contingenciamento como se fala na questão de educação agora."
00:02:42,"Eu tenho que seguir a lei de responsabilidade fiscal contingencial é atrasar o pagamento. Não é cortar verbas. Então a esquerda usa isso largamente porque se o PT não mentir e não roubar não é PT. E a gente vem mostrando o que que é"
00:03:01,"Mostrando o respeito que nós temos pra com a família brasileira não queremos liberação de drogas. Quem fala nisso é porque não sabe a dor de uma mãe que tem um filho nesse mundo ou nesse submundo. Respeitamos a vida desde a sua concepção. Não discutimos a questão eh de aborto."
00:03:21,"Quando se fala em ideologia de gênero, tem muita mãe que não sabe o que é isso. Começaria falando, é o banheiro unissex. A tua filha de sete anos vai no mesmo banheiro de mulher de dez, doze, quinze. Qual o proveito disso? Quer destruir a família de vez? Quando nós falamos, respeitamos a propriedade privada."
00:03:40,"Não queremos saber de MST. E que que eu fiz com o MST? Dei dignidade aos assentados. Entregamos mais de quatrocentos mil vinte mil títulos. É o registro da terra. Essas pessoas passaram a ter dignidade. Passaram a ingressar a agricultura familiar."
00:03:59,"Colaborar, contribuir, seres cidadãos. Em oitenta por cento desse título foram para as mulheres. Repetindo o auxílio Brasil de um mil e seiscentos reais. Lá atrás tinham treze milhões de famílias dentro do PT. Começaram ganhando quarenta reais por mês."
00:04:16,"A vergonha de falar em quarenta reais por mês. Nós passamos para seiscentos no mínimo com responsabilidade fiscal e ao lado do parlamento brasileiro. O nordeste já começou a chegar as primeiras propostas positivas pra nós."
00:04:34,"vai se transformar em poucos anos o maior produtor de energia limpa do mundo com as eólicas aqui na costa. Temos um potencial pra gerarmos o equivalente a cinquenta Itaipus é a reindustrialização do nordeste. É o nosso país, a nossa região aqui"
00:04:54,"Que sempre a crítica sobre ela mais à esquerda o PT administrou por vinte anos. Se eles fossem tão bons assim isso aqui tinha que ser uma Suíça. Quando se fala por exemplo em analfabetismo quiseram colar em mim quando estivessem criticando o povo nordestino."
00:05:12,"A pesquisa que foi feita sobre regiões mais votadas da esquerda não foi feita por mim. No tempo do PT se levava três anos pra se autorizar uma criança. Agora você leva seis meses mais dois anos e meio pra essa criança que aprendeu andar, a ler e escrever."
00:05:32,"adquirir conhecimento e ser alguém de fato lá na frente isso é uma parte do nosso Brasil por ocasião da pandemia dermos recursos pra estados e municípios aumentamos em um por cento em vinte e um o FPM"
00:05:50,"Hoje não se tem notícia de servidores estaduais e municipais que tiveram nos últimos dois anos atraso no seu pagamento ou parcelamento do décimo terceiro. Hoje é o dia do professor. Todo mundo se lembra do seu primeiro professor, da sua primeira professora."
00:06:10,"O que que meu governo fez? Deu o maior reajuste da história para os professores da rede básica trinta e três por cento. Infelizmente em alguns estados e são pela esquerda não pagaram isso ainda. O nosso governo"
00:06:29,"Tem uma excelente política externa. Fomos na Rússia negociar fertilizantes. Chegaram garantimos a segurança alimentar do nosso povo e a segurança alimentar de um bilhão de pessoas ao redor do mundo. Hoje os fertilizantes"
00:06:47,"Já caíram mais de vinte por cento levando cinquenta o mês passado. Uhu! Chegou o segundo navio de diesel da Rússia aqui. Somos obrigados a importar diesel. E o preço era de mercado. Nós somos autossuficiente em petróleo."
00:07:05,"Não o somos em refiro porque até porque em dois mil e quatro dois mil e cinco Lula começou a fazer três refinarias vamos mandar o Maranhão um em Pernambuco outro no Rio de Janeiro não concluiu nenhuma torrou noventa bilhões de reais e nós somos dependentes de diesel"
00:07:25,"Estamos buscando solução pra isso. Ou nós construímos ou iniciativa privada. Se achar que é lucrativo constrói as refinarias. O Brasil está deixando de ser um país de futuro. É um país de presente."
00:07:44,"É uma realidade. A nossa economia no momento é uma das melhores do mundo. Saímos em ver pós-pandemia. Taxa de desemprego lá embaixo. Revisão do PIB semana a semana. Na décima quinta semana estamos revendo. Nós não."
00:08:02,"O mercado está revendo o PIB pra cima. Somos um país que caiu a taxa de mortes capitão Wagner por cem mil habitantes os números de dois mil e vinte e um serão revelados nos próximos dias."
00:08:20,"A taxa prevista são vinte por cem mil habitantes de mortes taxas ainda pode ser grande mas bem menor do que os quarenta na época do PT em parte disso a nossa política também de armamento."
00:08:38,"Ninguém sai por aí distribuindo armamento. Nosso governo fez decreto com critérios seguindo a lei o cidadão de bem passou a usar arma de fogo pela dentro de casa. Inibiu o crime no Brasil. Quando se fala em violência diminuiu a taxa de feminicídio."
00:08:58,"Menos mulheres mortas por ano a questão de combate a violência também passa por outras medidas sem ser diretamente no assunto quando se cria empregos quando se cria o PIX o PIX se for uma realidade"
00:09:17,"Somos os pioneiros. Ninguém tem Pinks no mundo ainda. Estados Unidos, Colômbia, Uruguai quer o nosso Pix. Está sendo negociado com o Banco Central. Diminuímos em cinquenta por cento o roubo de bancos no Brasil. A violência também cai em saidinhas."
00:09:35,"Porque se tem dinheiro hoje em dia via Pix. O dono do comerciante do comércio não precisa levar pra casa dinheiro ao longo do dia ele troca com as pessoas dinheiro pro Pix. Criamos a Lei da Liberdade Econômica"
00:09:54,"Muita gente não sabe o que é isso mas uma coisa simples no passado uma senhora queria abrir um salão de beleza ou uma outra pessoa queria uma abrir uma pequena pizzaria ficar mais dependendo da boa vontade de algum vereador ou de algum fiscal da prefeitura ou de alguém influente"
00:10:13,"E passava meses e anos e não liberava o alvará com a nossa lei em trinta dias. Se a prefeitura não respondeu ele pode abrir o seu negócio. Durante a pandemia o Ceará não foi diferente infelizmente. Obrigou-se a população a ficar em casa."
00:10:31,"tínhamos trinta e oito milhões de pessoas que o passar fome fica em casa a economia a gente vê depois eu fui o único chefe do estado do mundo fui contra isso falei que tinha os cuidados dos idosos e quem tinha comorbidade o gás tinha que trabalhar que o vírus não iria embora"
00:10:49,"Vocês grande parte da imprensa massacrou durante a pandemia pra atender então os SISPOBRES nós pagamos pra sessenta e um milhões de pessoas auxílio emergencial de seiscentos reais e as mulheres chefes do lar receberam o dobro mil e duzentos reais"
00:11:08,"Quando se fala em mulher junto com o parlamento votou-se uma nova lei de laqueadura. A mulher tinha que ter vinte e cinco anos pra fazer a laicadura, passou pra vinte e um. A laqueadura só pode ser feita seis meses após o parto. Agora pode ser feito no mesmo dia."
00:11:27,"A mulher era dominada muitas pelo marido. Tinha que ter autorização do marido pra fazer largadura. Deixou de ter autorização do marido. E ponto final. Independência da mulher. A mulher o que ela precisa é independência econômica."
00:11:42,"A Dani da Caixa Econômica Federal lançou o programa de microcrédito já em desenvolvimento. Você pode o microcrédito e a mulher vai lá pega o o empréstimo três, quatro, cinco mil reais"
00:12:00,"A juros baixíssimos é orientada pra aquela profissão ela abra o seu negócio. A mulher com independência econômica ela fica livre às vezes de um companheiro que não a trata com o devido respeito. Fomos em todos os lugares pra atender o interesse das mulheres. O botão, as mulheres"
00:12:18,"Marisqueiras no seguro indefeso. Eram esquecidas aquelas que buscavam o caranguejo no mangue. Botamos em segunda defesa. Como botamos as mulheres cauteladas do Marajó e região amazônica no BPC."
00:12:35,"Mulheres que perderam o couro cabeludo e às vezes todo todo toda a face naquele acidente que cada vez ocorre menos que a Marinha está combatendo isso que tinha o cabelo enrolado no eixo do de transmissão de um motor ela ficava em casa escondida de vergonha passaram a ganhar BPC"
00:12:54,"O número de jovens grávidas em nosso governo diminuiu também só tem número positivo. Inúmeros a gente não briga com eles. A gente olha e analisa. Aqui não tem conversa. Vou fazer. Já fizemos."
00:13:14,"Outras coisas em andamento para o futuro temos proposta também. E assim nós apresenta pra população desfazendo mentiras por parte da esquerda. Ele não gosta de nordestino. A minha esposa é filha de um cearense. Lá em Crateús. Crateús."
00:13:33,"Ele não gosta de negros. O meu sogro é o Paulo Negão. Eu arrisquei minha vida tirando um soldado negro da lagoa em setenta e oito. Tenho a medalha do exército. Medalha parece que eu estou com palmas sobre isso. Arrisquei minha vida numa lagoa. De dois metro e meio de profundidade."
00:13:52,"Por que é racista? O partido, os partidos que mais elegeram afrodescendentes são de direita. Da falta de senadoras eleitas três são de partido de direita. Duas do PL"
00:14:12,"Damares e Tereza Cristina uma das ministras mais importantes Tereza Cristina outra também importante Damares a família Base da Sociedade a família é o nosso refúgio para o momento difíceis e de alegria e o outro lado"
00:14:31,"O tempo todo massacrando os valores familiares. Vou botar os pastores no seu devido lugar. Vou botar os militares no seu devido lugar. Após falar favorável ao aborto ele falou que a família brasileira"
00:14:49,"É retrógrada. Nunca. Ele fala que o agronegócio é fascista. Será que não está havendo o que está acontecendo na Argentina? O agronegócio? A Venezuela é o país mais rico do mundo em petróleo."
00:15:08,"E se o povo vive numa situação de miséria pior do que o Haiti porque escolhas um cara que prometeu e não trouxe água para os seus irmãos do nordeste agora promete picanha e cerveja. Ele deu o chega de mentir."
00:15:28,"Fale a verdade. Eu agora sou carimbal como índio. Só tenho o lado bom nisso. Não tenho o que falar a meu respeito. Nós atendemos a população brasileira mesmo com pandemia, crise hidrológica."
00:15:47,"E guerra lá fora. Imagine se a gente não tivesse negociado fertilizante com o puti. Estaria o Brasil agora. É um Brasil que tem uma política externa exemplar. E uma pessoa que abriu fronteiras."
00:16:03,"E negociou dezenas de contratos foi a Cristina. Uma das ministras mais importante nossa Fábia Arruda era da secretaria de governo. Mexia com orçamento. Um governo transparente, cadê a corrupção do governo?"
00:16:22,"Se acusa, se fala e não se chega a lugar nenhum. Cadê a CPI da covid? Quando alguém do nosso lado levantou ah essa é boa pros nordestinos aqui. O desvio de cinquenta milhões de reais. Tendo a frente Carlos Gabas."
00:16:41,"Ex-ministro de Dilma que andava de moto com ela. O que que o senhor Renan, Omar Aziz e aquele outro lá do Amapá? Dá um saltitante falou não vamos investigar desvio de recurso."
00:17:00,"Essa turma do consórcio do nordeste que não representa o nordestinos sumiram com cinquenta milhões de reais deram pra casa de maconha pra comprar respiradores não chegou nenhum respirador"
00:17:14,"Irmãos nordestino morreram por falta de ar em hospitais porque não tinha respirador que foi roubado pra essa turma. Verdade. Daí o governador da Bahia diz eu não entendo inglês. Eu também não entendo inglês. Eu não falo francês ali não. Tá? Tem pessoas que fazem isso pra nós. Mas assinou o contrato."
00:17:34,"Querendo se eximir dessa responsabilidade. Eu poderia, repito, ter acabado com a CPI do covid logo no começo. Quando uma medida provisória nossa tivemos três emendas apresentadas. Duas emendas vai ser mais preciso. Uma apresentado pro Renildo Calheiros irmão de Renan Calheiros."
00:17:54,"Outra pelo Omar Aziz e o relator é Rodolfo Rodrigues queriam que acolhesse a emenda. O que dizia essa emenda? Que governadores e prefeitos podiam comprar vacina em qualquer lugar do mundo sem certificação da ANVISA e sem licitação. E quem ia pagar conta era o governo federal."
00:18:13,"A maioria dos governadores e prefeitos são honestos, decentes. Mas a turma do consórcio nordeste queria comprar vacina trinta doses sem qualquer eficácia, sem qualquer comprovação. E quem pagava a conta era eu. Era corrupção. A exemplo que eles armaram e desviaram cinquenta milhões pra comprar respiradores queriam agora"
00:18:32,"Arma pra comprar vacina. Daí a CPI vai em frente. Não chega a lugar nenhum a grande acusação contra mim que eu sou filho. Que eu pratico chalatanismo. Nem sabe o que é isso. E acusam. É um governo diferente."
00:18:51,"que acabou com a harmonia de alguns em Brasília que metiam a mão e ninguém brigava de si. É um governo que tem um ministério honrado, pessoas competentes, a Tereza Cristina, a indicação foi da pancada."
