timecode,text
00:00:00,"Brigado"
00:00:19,"Mito! Mito! Irmãos Bom dia a todos. é muito bom entre aqueles que tem Deus no coração. Por vez eu me pergunto Por que cheguei até aqui?"
00:00:39,"Jamais sonhava com esse momento. se bem que a presidência não é o paraíso, pelo contrário. é uma cadeira"
00:00:56,"Cobiçada e especial pelos maus. Não é fácil ser presidente. tinha capacidade Não. Mas nós sabemos que Deus nos capacita."
00:01:14,"como vem isso tudo, colocando gente ao seu lado que possam cooperar administrar problemas"
00:01:34,"E buscar a prosperidade para o seu povo. Aqui do meu lado eu tenho um ministro Tarcísio. também"
00:01:52,"Saiu do ministério o senador Marcos Pontes. saiu a senadora Tereza Cristiano secretário Jorge sai o Onyx que disputa o segundo turno o governo lá de do Rio Grande do Sul"
00:02:09,"Glória a Deus! senador saiu um ministro que levou água para o nordeste, o Rogério Marinho seja senador pelo Rio Grande do Norte. Glória a Deus. e várias outras que estiveram ao nosso lado ajudando a administrar o Brasil saindo de lá"
00:02:28,"Para outras funções ao escrutínio do povo e foram vitoriosos. tem outros governos ministros e secretários saiu para a cadeia."
00:02:45,"agora a pouco o Valdemiro falando em economia."
00:03:00,"Enquanto nós tivermos aqui na terra nós dependemos Mas logo nos deparamos também para o último dia que chegará para vocês e para mim. não há diferença entre nós"
00:03:20,"Todos nós temos um começo, meio e fim. diz o nosso livro Nada temeis nem mesmo a morte ser a morte eterna. quantas vezes lhe pergunto"
00:03:39,"Meu Deus, que que eu fiz pra estar aqui? sei que ele não nos dá cruz Que nós não possamos carregar. também a palavra Que aqui na terra"
00:03:57,"Tudo buscar. quando isso se tornar impossível daí sim coloca nas mãos de Deus."
00:04:10,"cês podem ver cem por cento da população hoje conhece em João oito trinta e dois e conhecereis a verdade e a verdade vos em verdade"
00:04:30,"Não é fácil estar do lado da verdade. mas ela é o seu caráter, tá esperança para o seu irmão e nós deixamos de viver de ilusão."
00:04:48,"Glória a Deus. falam, os políticos são todos iguais. Não é verdade. Glória a Deus. Querem que isso pegue estimular muitos a não votar, a votar em branco, a se abster, são todos iguais"
00:05:07,"não é verdade a história bem demonstra isso. Ao longo de três anos e dez meses, não temos corrupção em nosso governo. Há poucos anos"
00:05:27,"Toda semana tínhamos escândalos E olhe, o Valdemiro falou que a Petrobras se valorizou no governo. Praticamente dobrou de preço, levando-se em conta quando assumi o governo. pra quinhentos e poucos bilhões de reais."
00:05:46,"É uma importância realmente assustadora. Mas os balanços da Petrobras que estão comigo e são de conhecimento público, o endividamento dessa empresa em 2016"
00:06:03,"chegou a R$ 900 bilhões. Ou seja, roubaram o dobro do valor de mercado da Petrobras que a administração foi essa?"
00:06:21,"Hoje, se vocês pegarem um funcionário da Petrobras, Caixa Econômica ou dos Correios — deve ter alguém dos Correios aqui, se tiver, peço levante a mão. Alguém da Caixa ou da Petrobras? Mostre o contracheque pro seu vizinho."
00:06:39,"Tem um desconto extra no contracheque Que desconto extra é esse? Para o fundo de pensão. Fizeram tanta barbaridade no fundo de pensão que para poder receber sua aposentadoria no futuro, esses funcionários"
00:06:58,"foram obrigados a se submeter a esse desconto até o ano de 2030., é a corrupção borboleta. quando o Valdemiro fala em economia ele pode ser a partir de agora um consultor econômica"
00:07:18,"do nosso governo. Tem uma imagem de uma pessoa, né? Que cês sabem quem é, o seguinte se o mercado está feliz com o Bolsonaro comigo não vai ficar feliz não"
00:07:37,"O que que é o mercado? É economia. economia não rodar além do dízimo que ele falou aqui quem é aposentado não vai receber sua aposentadoria. aposentado rural por exemplo"
00:07:54,"está tranquilo. Que deve ter alguns aqui são alguns milhões deixar de receber a sua aposentadoria. O outro lado disse num debate meu tempo a economia ia muito bem"
00:08:13,"Rebati se é tão bem assim porque Bolsa Família com valor irrisório. A economia não rodava lá atrás. Conosco roda. o Bolsa Família."
