timecode,text
00:00:00,"Brasil, Terra Prometida. Brasil, um pedaço do paraíso"
00:00:18,"Alegria de ser brasileiro. Orgulho de ter nascido nessa terra. Cores preferidas? O verde e amarelo. O nosso objetivo? A liberdade eterna."
00:00:37,"Tenho certeza, mais que oxigênio: a nossa liberdade é essencial pra nossa vida. Nenhum país do mundo tem o que nós temos. Temos tudo. Para sermos ainda"
00:00:56,"Mais felizes ainda. Pode ter certeza, com a graça de Deus, que me deu uma segunda vida, e pela missão também que me deu de comandar o nosso país, nós atingiremos juntos o nosso objetivo."
00:01:14,"Hoje vocês tem um presidente que acredita em Deus. Que respeita os seus policiais e seus militares. Um governo que defende a família."
00:01:32,"E um presidente que deve lealdade ao seu povo. Vocês sabem a beira do abismo que o Brasil se encontrava há poucos anos. Atolado em corrupção e desmando."
00:01:51,"Temos uma nova vida a essa esplanada dos ministérios com pessoas competentes, honradas e patriotas. Começamos a mudar o nosso Brasil. Vem uma pandemia"
00:02:09,"Lamentamos as mortes. Veio aquela errada política do fica em casa que a economia a gente vê depois. Enfrentamos também consequências de uma guerra lá fora. Quando parecia que tudo estaria perdido para o mundo"
00:02:29,"Eis que o Brasil ressurge com uma economia pujante. Com uma gasolina das mais baratas do mundo. Com um dos programas sociais"
00:02:47,"mais abrangentes do mundo que é o auxílio Brasil. Com o recorde na criação de empregos. Com a inflação despencando. E com o povo maravilhoso. E entendendo aonde o seu país poderá chegar."
00:03:07,"Somos uma pátria majoritariamente cristã. Que não quer a liberação das drogas. Que não quer legalização do aborto."
00:03:23,"Que não admite a ideologia de gênero. O país que defende a vida desde a sua concepção. Que respeita as crianças na sala de aula. Que respeita a propriedade privada."
00:03:42,"E que combate a corrupção para valer. Isso não é virtude. É obrigação de qualquer chefe do executivo. Sabemos que temos pela frente uma luta do bem contra o mal. O mal"
00:04:02,"Que perdurou por quatorze anos em nosso país, que quase quebrou a nossa pátria e que agora deseja voltar a cena do crime. Não voltarão. O povo está do nosso lado. O povo está do lado"
00:04:22,"Do bem, o povo sabe o que quer."
00:04:46,"A vontade do povo se fará presente no próximo dia dois de outubro. Vamos todos votar. Vamos convencer."
00:05:04,"Aqueles que pensam diferente de nós. Vamos convencê-lo do que é melhor para o nosso Brasil. Podemos fazer várias comparações. Até entre as primeiras damas."
00:05:22,"Não há o que discutir uma mulher de Deus, família e ativa na minha vida. Não é o meu lado não. Muitas vezes ela está é na minha frente."
00:05:38,"E eu tenho falado para os homens solteiros. Para os solteiros que estão cansado de serem felizes. Procure uma mulher uma princesa. Se case com ela. Para serem mais felizes ainda."
00:05:56,"Obrigado meu Deus pela minha segunda vida obrigado pela missão."
00:06:15,"Imbrochável, imbrochável, imbrochável, imbrochável, imbrochável"
00:06:29,"Obrigado pela minha segunda vida, pela missão que me deste, pelas mãos de cinquenta e oito milhões de pessoas para estar à frente do executivo federal."
00:06:46,"A missão não é fácil. Sabemos que é difícil mas sempre tenho pedido a ele. Mas que sabedoria tenho pedido força pra resistir e coragem para decidir. Pode ter certeza."
00:07:05,"É obrigação de todos jogarem dentro das quatro linhas da nossa constituição. Com uma reeleição. Nós traremos pra dentro dessas quatro linhas todos aqueles que ousam ficar fora dela."
00:07:24,"Tenho certeza nessa esplanada aqui a origem das leis que mudam o nosso país. Muito feliz em ter ajudado chegar até vocês a verdade. Também"
00:07:44,"Ter mostrado para vocês que o conhecimento também liberta. Hoje todos sabem quem é o poder executivo. Hoje todos sabem o que é a Câmara dos Deputados. Todos sabem o que é o Senado Federal. E também"
00:08:04,"Todos sabem o que é o Supremo Tribunal Federal. A voz do povo é a voz de Deus. Todos nós mudamos."
00:08:22,"Todos nós nos aperfeiçoamos. Todos nós poderemos ser melhores no futuro. Muito obrigado meu Deus. Por esse momento, por mais esse momento junto com o povo aqui na esplanada dos ministérios. Nunca vi."
00:08:42,"O mar tão grande aqui com essas cores verde e amarela. Aqui não tem a mentirosa Datafolha. Aqui"
00:09:00,"É o nosso data povo. Aqui a verdade, aqui a vontade de um povo honesto, livre e trabalhador. Daqui a pouco eu embarco para o Rio de Janeiro."
00:09:19,"Estarei na praia de Copacabana participando de um evento semelhante a esse evento que une os brasileiros dos quatro cantos do país evento onde entre nós"
00:09:36,"Não há qualquer diferença. Somos todos iguais. Todos nós queremos o bem da nossa pátria. O bem do nosso país. Tenho certeza que juntos em outubro daremos mais um grande passo."
00:09:56,"Para o futuro do nosso país e das nossas famílias. Muito obrigado a todos vocês pela oportunidade, pela confiança."
00:10:10,"Pelo carinho e pelo calor. A recíproca é verdadeira. Muito obrigado mais uma vez e até a vitória. Brasil acima de tudo"
