timecode,text
00:00:00,"Boa noite, está no ar esta edição especial do Jornal da Alterosa para todo o estado de Minas Gerais. A Rede Alterosa se faz agora para uma entrevista especial das eleições dois mil e vinte e dois."
00:00:15,"Nosso convidado de hoje, a partir de agora no Jornal do Alterosa, é o presidente da república Jair Messias Bolsonaro, candidato a reeleição. Acompanhe essa nossa entrevista também, o senhor governador do estado de Minas Gerais, Romeu Zema."
00:00:33,"Boa noite, presidente. Boa noite. Muito obrigado pela presença, viu? Muito obrigado aí. O Zema também, governador, brigado, viu? Ele tá do meu lado e eu tô com um problema de voz, peraí mijo, me socorrer, se por ventura aqui piorar a minha situação. Mas a voz"
00:00:48,"Pelo jeito é o menor problema agora, né Presidente? É o menor problema, estamos muito crescendo no Brasil todo, o apoio do Zema aqui é fundamental até esse apoio vem do que nós já fizemos juntos ao longo desses quase quatro anos."
00:01:04,"E queremos continuar agindo dessa mesma maneira. E temos muitas boas notícias pra anunciar aqui"
00:01:10,"o povo de Minas Gerais. Quero ouvi-las todas, mas antes eu gostaria de começar, inclusive, por esse apoio agora noticiado, divulgado, do governador reeleito em primeiro turno, Romeu Zema, a sua reeleição. O senhor acredita que com esse apoio do Governador o senhor vira Minas"
00:01:30,"Gerais rumo a almejada reeleição o que acontece durante uma campanha normal no primeiro turno há uma muito maior preocupação logicamente do próprio Governador, deputados estaduais e federais e senador. Então fica uma eleição muito mais eh localizada. Quando agora há segundo turno"
00:01:50,"Ou fica fica Governador e presidente, no caso Minas não tem governador mais pra disputar a eleição. Então, obviamente os apoios que vem da articulação do governador reeleito"
00:02:01,"São fundamentais pra gente virar o jogo aqui em Minas Gerais. E o senhor já está sentindo esse apoio, essa caminhada de Minas Gerais? Porque o senhor tem colocado muito Minas frequente na sua agenda, né? A região Sudeste por ter a maior densidade eleitoral é a mais importante. E tem uma tradição."
00:02:21,"Só ganha a presidência quem ganha em Minas Gerais. Então aqui o segundo colégio eleitoral e nós temos esse essa preocupação também. E obviamente vamos destinar nosso tempo pra outros estados do Brasil mas repito a grande densidade da região sudeste é importante para a vitória."
00:02:40,"Nós temos também aqui em Minas Gerais um grande histórico de problemas, o governador Zema sabe disso."
00:02:48,"Eh herdou isso das últimas décadas e nós temos grandes problemas de infraestrutura que nos levam a falar da BR três oito um e infelizmente conhecida como a rodovia da morte."
00:03:01,"Que só eu nos últimos trinta anos estive com todos os presidentes e todos disseram que iam duplicá-lo, ia fazer um trecho, ia fazer dez, vinte, trinta, quarenta, cinquenta quilômetros. Então tem trinta anos. Rouquidão presidencial passa. É contagiosa."
00:03:18,"Eh além da BR nós temos a questão do metrô, o metrô de Minas é piada nos outros estados que eles dizem que aqui a gente chama o trem de metrô, chama tudo de trem e o metrô e o trem a gente chama de metrô. Eh também não temos. Então vamos começar nesses dois? Vamos começar no metrô metrô de BH."
00:03:37,"Já tá reservado por parte do Governo Federal R$ 2,8 bilhões e o Zema entra com R$ 400 milhões, o metrô será licitado agora em dezembro do corrente ano."
