timecode,text
00:00:00,"(...) Do agronegócio, o orgulho nacional. Conversamos mais sobre as questões do campo, a nossa responsabilidade na segurança alimentar do Brasil e de mais 1 bilhão de pessoas ao redor do mundo. O quanto crescemos ao longo desses quatro anos"
00:00:19,"Enquanto podemos crescer trazendo divisa e alimento mais barato pro nosso povo. Então primeiro aqui o nosso grande expoente. Eu costumo chamar da pequena grande mulher Tereza Cristina que foi uma gigante à frente do Ministério da Agricultura. E a nossa"
00:00:38,"Nova senadora por Mato Grosso do Sul. Tereza com a palavra aí. Obrigada presidente. Bom dia a todos. Hoje nós estamos aqui novamente. Fizemos isso há quatro anos atrás. Quando a bancada do agro foi levar o seu apoio ao presidente Bolsonaro. E agora nós estamos aqui de novo maciçamente"
00:00:58,"Eh prestando esse apoio e colocando a nossa o nosso trabalho agora pra que o presidente eh se reeleja e não temos nenhuma dúvida de que o presidente foi o presidente que mais deu apoio ao agro brechê."
00:01:15,"meu apoio através do crédito, meu apoio, através de ações, na infraestrutura presidente, nós ouvimos agora na BR do Mato que o senhor tanto trabalhou pra isso, foi importantíssimo, claro que o Congresso aprovou e nós vamos ter aí milho chegando mais barato ao nordeste e atravessava o Brasil de de Mato Gro"
00:01:35,"Pernambuco aí hoje vai através da capotagem. Enfim, nós temos uma série de coisas e é por isso que o agro eh integralmente os produtores rurais pequenos, médios e grandes produtores estão fechados com a"
00:01:52,"Candidatura reeleição do presidente Jair Bolsonaro. Muito bem. Pessoal, é muito claro"
00:02:01,"O resultado do que aconteceu e acontece no Brasil nos últimos anos. O agro não parou nem na pandemia. O agro é o grande pilar de sustentação desse país e tem responsabilidade com o desenvolvimento."
00:02:16,"Com a geração do emprego, com a geração de renda, com a segurança jurídica principalmente ao direito à propriedade e as liberdades de ir e vir nesse país. E nós não poderíamos tomar outra decisão. A bancada do agro no Congresso Nacional tomou um lado, um lado"
00:02:34,"Os caminhos para a direita, os caminhos com a retidão, com fé em Deus, nos caminhos da liberdade, nos caminhos da redução do custo de produção e da produção de alimentos de qualidade que chegue a mesa do cidadão brasileiro vendendo pra mais de duzentos países. Nós temos um só lado"
00:02:53,"Aqui ao lado da Liberdade e ao lado do presidente Jair Bolsonaro. Estamos juntos nessa campanha presidente. Vamos levando. BOLSONAROAgora que eu tinha a roda do Check sabe lá. Pessoal, uma das pautas mais importantes pra nós no mundo é discutir"
00:03:12,"Nacionalismo no mundo globalizado. Nosso país é vulnerável. Enquanto eu converso com vocês com o presidente aqui o Taiwan produz noventa e quatro por cento dos chips de computador do condutores. Tudo que se move nesse país mecanicamente depende de chifre produtores."
00:03:30,"Se a China tiver um conflito com o Paiwan, no dia seguinte nosso país fica vulnerável. A Rússia dá um tiro na Ucrânia, no dia seguinte nós não sabemos se temos nutrientes. Temos muito solo e água, mas nosso solo é fraco, precisa de nutriente. Nossa agenda de potássio já está pronta pra ser pra ser operada."
00:03:46,"Nós precisamos ter autonomia pro refino de petróleo. Se for mais fácil comprar de fora a gente compra. Ter compromisso com quem precisa da comida que produzimos do outro lado do mar. E a segunda pauta que conversamos com o presidente é que a matéria prima mais importante do Brasil hoje é mão de obra qualificada."
00:04:02,"Temos sessenta milhões que estão sub-remunerados ou não remunerados ao mercado profissional. Já era ruim no mundo analógico é muito pior no mundo digital. O Brasil precisa requalificar a mão de obra. As mãos não são capazes de construir o que a cabeça não conhece. Essa é uma tarefa presidente. Pra nós os municípios, estados"
00:04:22,"Uma aliança tática com setores envolvidos no processo e com o sistema S. Nós vamos construir um grande mutirão pra quando reconduzir na escola dinâmica, fazer inclusão produtiva de sessenta milhões de brasileiros que estão entre dezoito e sessenta e cinco anos"
00:04:37,"Fora do mercado de trabalho sem conseguir tirar certo por falta de habitação. Estaremos nas duas pontas no mercado internacional e na mão de obra qualificada como inaugurando gente. O Brasil precisa reaprender a inaugurar gente. Obrigado. Valeu galera."
00:04:55,"A minha mensagem é para os agricultores familiares de todo o Brasil. Presidente, o alimento produzido por esses agricultores muitos deles se concentram no mercado interno. E foi muito importante o senhor liderar uma política econômica permitindo que chegasse renda aos brasileiros."
00:05:15,"Para que esses brasileiros pudessem ter acesso a esse elemento produzido por esses agricultores. De certa forma então o senhor ajudou muito para os pequenos agricultores também mantivesse a sua renda e a sua estabilidade econômica. Tereza Cristina. A senhora liderou um programa para que nós dobrássemos"
00:05:34,"A capacidade desse agricultor familiares abastecerem ao programas como o por exemplo. Saiu de vinte mil reais para quarenta mil reais. Isso levou renda aos pequenos agricultores do Brasil. Muitos deles, presidente, organizados em comparativas e essas corporativas conseguem dialogar com as pessoas."
00:05:52,"Levou rede de oportunidade as vezes em ricões do país que às vezes é ignorado as vezes é conhecidos mas organizados em corporativos o ministro Paulo Guedes que fez uma política econômica importante dos auxílios auxílio emergencial agora o auxílio Brasil esse dinheiro as pessoas que recebem compram alimento muito"
00:06:12,"dos agricultores familiares. Por isso eu tenho certeza que o senhor já foi eh reconhecido nas urnas por esses agricultores. Olha no meu Espírito Santo. Né? Municípios que tem agricultura familiar como a principal fonte de renda e atividade econômica."
00:06:26,"Eu só fui reconhecido. Tenho certeza que agora essa mensagem vai chegar com o meio ambiente. Porque não caminha o meio ambiente sem uma aliança com água e o árbitro também não caminha sem o meio ambiente. Estamos recebendo aqui o Juca o nosso ministro Alajil."
00:06:42,"Obrigado presidente. Parabéns por essa política. Nós fazemos uma política junto com o setor privado. Juntos com o setor do agro."
00:06:50,"Pra te mostrar que o agro é sustentável. Vai consumir um produto doado e absorver carbonos atmosfera e fixar no solo pra melhorar os nossos solos. Ao mesmo tempo você vai poder andar num veículo etanol que vai estar absorvendo a atmosfera e fixando o carbono solo"
00:07:07,"O agro junto com o meio ambiente trabalham juntos obrigado aí. Diz a história. Se as cidades forem destruídas e os campos preservados estas voltaram a existir"
00:07:25,"Mas se fizermos o contrário nada será sobrado dessa o que o agronegócio até a pouco tempo muito simpatizado. O partido de esquerda."
00:07:42,"Não tinha uma unidade, eles tinham problemas. E qual a missão do chefe do executivo? Mas não era o suficiente ainda. Nós tínhamos que ter um bom ministro de meio ambiente."
00:07:57,"que realmente entendesse a questão ambiental com racionalidade e está de mãos dadas com a agricultura. Tivemos o ministro Ricardo Salles atualmente o Juca que tem essa os produtores do campo"
00:08:17,"tem levado ao Brasil a certeza da sua segurança alimentar a ter a segurança alimentar de mais de um bilhão de pessoas ao redor do mundo também agregou-se a Tereza Cristina secretarias mas da pesca"
00:08:34,"Paulo mudava tudo razoavelmente bem pra fora. Nem tanto o asfaltamento de 50 km da BR-163 no Pará fez com quem em época de chuva não ficasse mais os caminhões, os bitrens parados por uma semana pra vencer aquele pouco espaço de tempo"
