timecode,text
00:00:00,"Pintada com as cores verde e amarela da nossa bandeira. O Brasil é um país fantástico. Ninguém tem o que nós temos. Recursos minerais."
00:00:18,"Água potável, terra da ninguém tem o que o Brasil tem. Costumo viver, olhe o que Israel não tem e veja o que eles são."
00:00:35,"[apresentador] Vamos tentar mais uma vez."
00:00:40,"O nosso governo temos que dar o exemplo. Somos hoje referência para o mundo todo. Atendemos aos mais humildes, aos mais necessitados. Quando erraram lá atrás com a política do ""fica em casa e a economia&nbsp; se vê depois."""
00:01:00,"Atendemos sessenta e oito milhões de pessoas com o auxílio emergencial. Nosso povo estava condenado a passar fome. Atendemos aos mais"
00:01:14,"Aos mais necessitados. O Brasil hoje os seus números da economia invejam o mundo todo. Teremos inflação esse ano sim, mas muito menor do que a Europa, do que até mesmo os Estados Unidos."
00:01:32,"Isso é comprometimento, é trabalho, é dedicação, é honestidade acima de tudo. Também hoje vocês sabem, que o Brasil está decorando o Brasil está no rumo certo."
00:01:49,"O Brasil hoje é, além de referência, é admirado por todos os países. Temos uma política externa inigualável."
00:02:02,"Fomos negociar com a Rússia fertilizantes para o Brasil. Mesmo com quase toda a imprensa contra e o mundo também. Garantimos a nossa segurança alimentar e a segurança alimentar demais de um bilhão de pessoas ao redor do mundo."
00:02:21,"Mais do que as questões materiais. Nós nos preocupamos também com a tradição do nosso povo. Nós somos um governo que sabemos que o nosso estado é laico."
00:02:38,"Mas o seu presidente é cristão. Nós defendemos a vida desde a sua concepção. Não existe no nosso governo a ideia de legalizar o aborto."
00:02:56,"Nós sabemos o que uma mulher passa, uma mãe quando tem dentro de casa um filho no mundo das drogas. Por isso o nosso governo"
00:03:09,"Não aceita sequer discutir a legalização das drogas. O nosso governo respeita crianças em sala de aula. Não admitimos levar avante a ideologia de gênero."
00:03:27,"Os nossos filhos são o nosso patrimônio e na escola é lugar do garoto buscar conhecimento. Educação quem dá é o pai e a mãe."
00:03:41,"O nosso governo também respeita a propriedade privada. O nosso governo botou um fim nas invasões do MST. Vocês não ouvem mais falar invasão do MST pelo Brasil. Damos dignidade aos assentados"
