timecode,text
00:00:00,"abençoe. já voltei e ver pessoas maravilhosas ao nosso lado. o nosso grande apoiador aqui em Minas Gerais, prefeitos Odelmo, meu velho colega de parlamento brasileiro, entre outros parlamentares aqui em Brasília"
00:00:20,"O que eu posso falar pra vocês nessa reta final? já sabem o que é a economia do meu governo. exemplo ao mundo terceiro mês com tentação um bom relacionamento todo"
00:00:36,"Respeito aos direitos adquiridos, respeito a nossa constituição. que promessa, a certeza de reajuste acima da inflação para o salário mínimo, para os aposentados e para os servidores. Também dizer a vocês"
00:00:53,"Conseguimos juntamente com o parlamento reduzir o preço dos nossos combustíveis e fazer com que tivéssemos o maior programa social todo o Brasil que é o auxílio Brasil. Aí é um ponto, um outro ponto. A questão de família."
00:01:09,"Vocês sabem que somos temente a Deus, respeitamos as nossas famílias queremos um Brasil melhor pra essa tipo de gente que está aqui do meu lado sem liberação de drogas, respeitamos a propriedade privada"
00:01:29,"Não aceitamos as ações do MST tanto é que nós praticamente acabamos com as invasões de terra do MST titulando terras por todo o Brasil. água para o nordeste criamos o Pix que ninguém paga nada pra os"
00:01:45,"Pix é uma referência para o mundo, Estados Unidos que é o nosso Fizemos com essas pessoas que lá atrás nunca viram tido conta conta em bancos passaram a integrar o meio. Ou seja, o Brasil está indo muito bem. Hoje foi anunciado"
00:02:02,"Mais uma vez criação de duzentos e cinquenta e oito mil empregos no mês passado. É um Brasil que está dando certo. é um Brasil ajustado, é um Brasil que em pouco tempo."
00:02:16,"Passará a ser exportador de energia limpa pelo nordeste com as notas eólicas em alto mar. Rapidamente é isso. Minas Gerais. Governador"
00:02:27,"Nos acompanha arranjar dois ponto oito bilhões nosso quatrocentos milhões do Zema em dezembro será licitado de BH. O PT foi metrô lá na Venezuela."
00:02:43,"Nós vamos fazer aqui a questão da cota sete meia dois do lago de Fúria também está resolvido. Também decidimos desse mês vamos começar explorar lítio no Vale do Jequitinhonha. obras de estrutura estão em andamento"
00:03:02,"Aqui no estado. Agora pauta de família. O que mais interessa é pra essa garotada não a ideologia de gênero. a liberação das drogas e respeito a vida desde a sua concepção. E o nosso lema"
00:03:17,"Só pra botar mais uma palavra aqui. É Deus, pátria, família e liberdade. Meninas nos dá um exemplo disso em sua bandeira. Muito obrigado a todos vocês."
